ExactMolWt,MolLogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,FractionCSP3,LabuteASA,BalabanJ,HeavyAtomCount,NumAromaticRings,MolMR,Kappa1,Kappa2,HallKierAlpha,NumHeteroatoms,HeavyAtomMolWt,NHOHCount,NOCount,RingCount,MaxAbsPartialCharge
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
180.063388104,-3.2213999999999987,5.0,6.0,110.38000000000001,1.0,1.0,68.64284443677028,2.6344089870615974,12.0,0.0,35.98599999999999,9.845034013605442,3.6489161032347726,-0.24000000000000002,6.0,168.05999999999997,5.0,6.0,1.0,0.3935665160029449
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
180.063388104,-3.2213999999999987,5.0,6.0,110.38000000000001,1.0,1.0,68.64284443677028,2.6344089870615974,12.0,0.0,35.98599999999999,9.845034013605442,3.6489161032347726,-0.24000000000000002,6.0,168.05999999999997,5.0,6.0,1.0,0.3935665160029449
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
18.010564684,-0.8247,0.0,0.0,31.5,0.0,0.0,6.84923118831809,0.0,1.0,0.0,3.6138,0.9600000000000016,-27.040000000000028,-0.04,1.0,15.999,2.0,1.0,0.0,0.4115095219374226
174.111675688,-1.548099999999999,4.0,3.0,127.71999999999998,5.0,0.6666666666666666,70.43471202895063,3.4399088073379374,12.0,0.0,45.522,10.7,5.363379355687048,-1.3,6.0,160.092,7.0,6.0,0.0,0.48008644073946455
132.053492116,-1.7262999999999993,3.0,3.0,106.40999999999998,3.0,0.5,51.63113671732834,3.632432151939845,9.0,0.0,29.422600000000003,7.8999999999999995,3.032306526953668,-1.1,5.0,124.055,5.0,5.0,0.0,0.48007541965947526
147.053157768,-0.736899999999999,3.0,3.0,100.61999999999999,4.0,0.6,57.45042188690824,3.490729660390813,10.0,0.0,32.480999999999995,8.9,3.8375573921028465,-1.1,5.0,138.058,4.0,5.0,0.0,0.48122949062943815
75.0320284,-0.9702999999999999,2.0,2.0,63.31999999999999,1.0,0.5,29.39983969147865,2.847378923087672,5.0,0.0,16.6902,4.43,1.7215451895043727,-0.5700000000000001,3.0,70.027,3.0,3.0,0.0,0.4802971300243957
155.069476528,-0.6358999999999995,3.0,3.0,92.0,3.0,0.3333333333333333,63.25068441390008,2.4987607772382443,11.0,1.0,37.902899999999995,7.743734439834026,3.156503765422208,-1.36,5.0,146.08499999999998,4.0,5.0,1.0,0.4800769784103622
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.7161367711827205,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.480078739285162
131.094628656,0.44439999999999996,2.0,2.0,63.31999999999999,3.0,0.8333333333333334,54.859608149065075,3.5016884512730915,9.0,0.0,35.06619999999998,8.43,3.454517317421779,-0.5700000000000001,3.0,118.07099999999998,3.0,3.0,0.0,0.48008631732626356
416.155849008,5.402200000000004,2.0,3.0,58.2,6.0,0.2,180.64023377154086,1.4413352278180638,30.0,3.0,121.22040000000004,20.232047708897138,9.17940500425474,-3.049999999999999,5.0,392.35400000000016,2.0,4.0,4.0,0.35174841319262806
149.051049592,0.15140000000000003,2.0,3.0,63.31999999999999,4.0,0.8,58.61777606003371,3.2659073992264416,9.0,0.0,38.61019999999999,8.779999999999998,4.6392732499312475,-0.22000000000000006,4.0,138.12699999999998,3.0,3.0,0.0,0.4800860693347356
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
165.078978592,0.641,2.0,2.0,63.31999999999999,3.0,0.2222222222222222,70.82187601193928,2.584604082397521,12.0,1.0,45.75720000000001,8.743896713615024,3.8752009284976325,-1.35,3.0,154.10399999999998,3.0,3.0,1.0,0.48007770020344237
115.063328528,-0.17700000000000032,2.0,2.0,49.33,1.0,0.8,47.69880636773457,2.3499367387767807,8.0,0.0,28.660499999999992,5.564589502018842,2.1320002271579725,-0.5700000000000001,3.0,106.05999999999999,2.0,3.0,1.0,0.4800807667669501
105.042593084,-1.6093999999999995,3.0,3.0,83.55,2.0,0.6666666666666666,40.559015558071266,3.3434170589539596,7.0,0.0,22.697000000000003,6.390000000000001,2.5439940390036266,-0.6100000000000001,4.0,98.037,4.0,4.0,0.0,0.4800213961433728
119.058243148,-1.2208999999999997,3.0,3.0,83.55,2.0,0.75,46.92395767246787,3.6376825478398387,8.0,0.0,27.291999999999994,7.39,2.637269224813579,-0.6100000000000001,4.0,110.04799999999999,4.0,4.0,0.0,0.4800132023099517
181.073893212,0.3465999999999994,3.0,3.0,83.55,3.0,0.2222222222222222,75.61610976413529,2.641763904889644,13.0,1.0,47.42200000000001,9.537336244541484,3.909515505702705,-1.55,4.0,170.10299999999998,4.0,4.0,1.0,0.5079666451758841
117.078978592,0.05430000000000007,2.0,2.0,63.31999999999999,2.0,0.8,48.49466603466847,3.6376825478398387,8.0,0.0,30.44919999999999,7.43,2.667813604184344,-0.5700000000000001,3.0,106.05999999999999,3.0,3.0,0.0,0.48007887022192064
180.063388104,-3.2213999999999987,5.0,6.0,110.38000000000001,1.0,1.0,68.64284443677028,2.6344089870615974,12.0,0.0,35.98599999999999,9.845034013605442,3.6489161032347726,-0.24000000000000002,6.0,168.05999999999997,5.0,6.0,1.0,0.3935665160029449
18.03382554809,0.3762,1.0,0.0,36.5,0.0,0.0,7.50422812385033,0.0,1.0,0.0,5.9848,0.9600000000000016,-27.040000000000028,-0.04,1.0,14.007,4.0,1.0,0.0,0.36885902728094044
