composition_id,experiment_id,humidity,temperature,weighted_BalabanJ,weighted_ExactMolWt,weighted_FractionCSP3,weighted_HeavyAtomCount,weighted_LabuteASA,weighted_MolLogP,weighted_NOCount,weighted_NumAromaticRings,weighted_NumHAcceptors,weighted_NumHDonors,weighted_NumRotatableBonds,weighted_TPSA,wvp
1316,270,100.0,25.0,0.028528574067788616,19.496233110116975,0.00849340868405772,1.1052519429947887,7.482545282582863,-0.8077291573028449,1.0193528995488803,0.0010147434148278516,0.026243868614026486,0.023902191955964817,0.05725428218039972,31.744369866476497,1.99
1317,270,100.0,25.0,0.0288997430976711,19.493195062126734,0.008783570264996158,1.1046233608387952,7.474760002028396,-0.8117245841874899,1.0219356705350888,0.0010145296167824583,0.029419226918110688,0.02648400444388681,0.0523806621971862,31.788952775663574,1.83
1318,270,100.0,25.0,0.029270755756009854,19.490158294049998,0.009073609602399467,1.10399504350113,7.466978001371336,-0.8157183278199788,1.0245173534135792,0.0010143159088090476,0.032593247460582425,0.029064729227900727,0.04750909544422353,31.833516902307462,1.74
1319,270,100.0,25.0,0.02964161214160182,19.487122805078105,0.009363526773502209,1.1033669908144792,7.459199278539413,-0.8197103892638055,1.0270979488718275,0.0010141022908507112,0.035765931086651465,0.03164436699522762,0.042639580624262464,31.878062258275143,1.76
1321,271,0.0,30.0,0.00943403290040719,18.4405081798792,0.0035229261736030135,1.0290136560356102,7.016126205946476,-0.8291957139054357,1.0118029557162156,0.0,0.015275015601298604,0.01306004455734609,0.007254385825621982,31.67509969485145,6.91
1322,271,0.0,30.0,0.013283410334277277,18.681774017077345,0.005006018786549671,1.0452045479186287,7.108113637164979,-0.8322781677284653,1.0189050590707829,0.0,0.023806198401307595,0.019983251784903337,0.008449205792026848,31.784130595649405,5.67
1323,271,0.0,30.0,0.017121308586234285,18.92232037833888,0.006484688686943342,1.0613471571386837,7.199826753776819,-0.8353514294032112,1.0259859833287894,0.0,0.03231194046421626,0.02688581339987715,0.009640462700253252,31.89283635671609,3.14
1324,272,75.0,25.0,0.0063840627479252905,18.31800724182384,0.0023834005031592265,1.0209470064958013,6.968527715182624,-0.8290984455370095,1.009281802996321,0.0,0.011665203499480234,0.010160202836146048,0.003261800342984268,31.653068897489,0.88
1325,272,75.0,25.0,0.006387910080037486,18.31904563555281,0.0023841074571969707,1.021021335280443,6.968940536081131,-0.8290982573418274,1.0093071540196445,6.495613958733755e-06,0.011692714566906702,0.01017787843654199,0.0032716320061839553,31.65347463714363,0.75
1326,272,75.0,25.0,0.006391757395489197,18.320084024785125,0.0023848144081733205,1.0210956637432111,6.96935335519196,-0.8290980691474602,1.0093325049331878,1.299119978886128e-05,0.011720225515199245,0.010195553960395511,0.0032814636268086086,31.65388037504125,0.55
1327,272,75.0,25.0,0.006399451976411591,18.322160789759895,0.0023862283009419205,1.021244319703136,6.970178988050627,-0.8290976927611708,1.0093832064309372,2.5982287064028486e-05,0.011775247054385655,0.010230904778477287,0.003301126740333921,31.654691845565488,0.27
1328,272,75.0,25.0,0.006414840938335298,18.32631426575079,0.002389056049743269,1.021541627760597,6.9718302323163135,-0.8290969399983712,1.0094846081091062,5.196412407912735e-05,0.011885288703185427,0.010301605496153688,0.00334045245649631,31.656314765530286,0.25
